"Data for sheet#",2019022513255312,,"date=",19:20:25 HH:20:SS
"AvgMoe", "AvgSG", "AvgMC", "AvgVel", "AvgUPT", "Width", "Skew", "AvgThick", "Temp", "PkMoisture", "pkDensity"
1.53446618737104, 0.457762751232899, 3.92919483520935, 4782.66105115, 466.444841383249, 59.7741935483871, 0.597093713681276, 0.126143129170056, 66.9331414494098, 4.8875570195522, 0.516961466079862

"Wheel data"
"pos","EffVel","effUPT","LeftVel","LeftUPT","RightVel","RightUPT"
0,4643.65397708683,476.537037,4754.78180841004,234.7270695,4532.52614576362,241.8099675
0.129032258064516,4643.9862462151,476.537037,4763.30975723849,234.306828,4524.66273519171,242.230209
0.193548387096774,4642.23092541976,476.9572785,4806.4125131717,232.2056205,4478.04933766782,244.751658
0.32258064516129,4652.95235104345,475.696554,4789.07814049764,233.0461035,4516.82656158926,242.6504505
0.419354838709677,4641.27909763789,476.9572785,4789.07814049764,233.0461035,4493.48005477814,243.911175
0.483870967741935,4672.67968364497,473.5953465,4789.07814049764,233.0461035,4556.2812267923,240.549243
0.645161290322581,4676.66657911617,473.175105,4789.07814049764,233.0461035,4564.25501773471,240.1290015
0.806451612903226,4692.27921509997,471.494139,4771.86835167223,233.8865865,4612.6900785277,237.6075525
0.935483870967742,4646.61498375578,476.1167955,4720.97320059157,236.4080355,4572.25676691999,239.70876
1.06451612903226,4629.74849198672,477.7977615,4671.15225371024,238.9294845,4588.3447302632,238.868277
1.19354838709677,4641.90676121935,476.537037,4662.95081532702,239.349726,4620.86270711168,237.187311
1.32258064516129,4625.71810236813,478.218003,4622.37185759317,241.4509335,4629.06434714309,236.7670695
1.41935483870968,4630.46343220957,477.7977615,4590.41369024471,243.1318995,4670.51317417444,234.665862
1.54838709677419,4630.95051868876,477.7977615,4574.59975003523,243.9723825,4687.3012873423,233.825379
1.61290322580645,4602.46348715877,480.739452,4551.08208534013,245.233107,4653.84488897741,235.506345
1.64516129032258,4590.54640057571,482.0001765,4535.53751948757,246.07359,4645.55528166386,235.9265865
1.64516129032258,4583.13182298964,482.8406595,4512.41875700187,247.3343145,4653.84488897741,235.506345
1.7741935483871,4583.13182298964,482.8406595,4512.41875700187,247.3343145,4653.84488897741,235.506345
1.83870967741935,4575.49081493333,483.6811425,4497.13674088925,248.1747975,4653.84488897741,235.506345
1.93548387096774,4559.62651934329,485.3621085,4481.95788531138,249.0152805,4637.29515337519,236.346828
2.06451612903226,4559.98104925425,485.3621085,4474.40681684463,249.435522,4645.55528166386,235.9265865
2.12903225806452,4552.46801806166,486.2025915,4459.38075445946,250.276005,4645.55528166386,235.9265865
2.12903225806452,4552.87519723564,486.2025915,4451.90550549388,250.6962465,4653.84488897741,235.506345
2.19354838709677,4549.15008252416,486.622833,4444.45527607092,251.116488,4653.84488897741,235.506345
2.29032258064516,4553.30970473873,486.2025915,4444.45527607092,251.116488,4662.16413340655,235.0861035
2.38709677419355,4564.52264130903,484.941867,4466.88114921151,249.8557635,4662.16413340655,235.0861035
2.41935483870968,4565.87828170661,484.941867,4444.45527607092,251.116488,4687.3012873423,233.825379
2.48387096774194,4550.57281343951,486.622833,4422.25345523222,252.3772125,4678.89217164681,234.2456205
2.58064516129032,4531.75348120315,488.7240405,4392.99378823186,254.0581785,4670.51317417444,234.665862
2.70967741935484,4532.31572089895,488.7240405,4385.73927015108,254.47842,4678.89217164681,234.2456205
2.80645161290323,4533.47604767806,489.144282,4328.55443821299,257.840352,4738.39765714314,231.30393
2.87096774193548,4549.9933700324,487.463316,4335.62085663078,257.4201105,4764.36588343401,230.0432055
2.96774193548387,4549.05651340712,487.8835575,4307.49271703624,259.1010765,4790.620309778,228.782481
3.12903225806452,4539.58170118517,489.144282,4279.72719785719,260.7820425,4799.43620451314,228.3622395
3.2258064516129,4548.16211543612,488.7240405,4252.31733179649,262.4630085,4844.00689907575,226.261032
3.32258064516129,4526.78573286449,491.2454895,4218.54480879606,264.564216,4835.02665693291,226.6812735
3.41935483870968,4513.41470730089,492.506214,4218.54480879606,264.564216,4808.28460580573,227.941998
3.54838709677419,4485.81144854491,495.4479045,4198.53757100719,265.8249405,4773.08532608263,229.622964
3.64516129032258,4747.02222197044,457.616304767069,"","",4747.02222197044,230.8836885
3.74193548387097,4721.24220366225,460.115087122667,"","",4721.24220366225,232.144413
3.80645161290323,4712.71097646526,460.948014574533,"","",4712.71097646526,232.5646545
3.93548387096774,4721.24220366225,460.115087122667,"","",4721.24220366225,232.144413
4.06451612903226,4704.21052530375,461.7809420264,"","",4704.21052530375,232.984896
4.12903225806452,4360.03922908802,510.5765985,4032.77717083375,276.7512195,4687.3012873423,233.825379
4.25806451612903,4322.10351647226,515.199255,3990.36214396711,279.69291,4653.84488897741,235.506345
4.41935483870968,4293.69294106725,518.561187,3966.52317502283,281.373876,4620.86270711168,237.187311
4.51612903225806,4271.52745782552,521.082636,3954.71018538784,282.214359,4588.3447302632,238.868277
4.58064516129032,4254.01719083052,523.604085,3919.68965139783,284.735808,4588.3447302632,238.868277
4.70967741935484,4255.17217513579,523.604085,3913.91310812784,285.1560495,4596.43124214374,238.4480355
4.80645161290323,4215.69656675114,528.2267415,3890.97619794472,286.8370155,4540.41693555756,241.389726
4.93548387096774,4176.35614393253,533.2696395,3851.47692667245,289.778706,4501.23536119262,243.4909335
5.03225806451613,4150.89997847217,536.6315715,3823.75061927651,291.8799135,4478.04933766782,244.751658
5.12903225806452,4149.26148824302,537.051813,3812.77155041022,292.7203965,4485.75142607582,244.3314165
5.2258064516129,4117.65517768026,541.254228,3780.20940124492,295.2418455,4455.10095411559,246.0123825
5.38709677419355,4455.10095411559,487.601693034251,"","",4455.10095411559,246.0123825
5.41935483870968,4402.4586012698,493.432185197314,"","",4402.4586012698,248.954073
5.58064516129032,4358.3168305343,498.429749908512,"","",4358.3168305343,251.475522
5.61290322580645,4372.93207036387,496.763895004779,"","",4372.93207036387,250.635039
5.61290322580645,4372.93207036387,496.763895004779,"","",4372.93207036387,250.635039
5.70967741935484,4336.57623383277,500.92853226411,"","",4336.57623383277,252.7362465
5.7741935483871,4336.57623383277,500.92853226411,"","",4336.57623383277,252.7362465
5.80645161290323,4307.92393812585,504.260242071575,"","",4307.92393812585,254.4172125
5.90322580645161,4307.92393812585,504.260242071575,"","",4307.92393812585,254.4172125
5.93548387096774,4293.73930471765,505.926096975307,"","",4293.73930471765,255.2576955
6,4272.63663950526,508.424879330906,"","",4272.63663950526,256.51842
6.06451612903226,4251.74038856351,510.923661686504,"","",4251.74038856351,257.7791445
6.2258064516129,4231.04753809152,513.422444042103,"","",4231.04753809152,259.039869
6.29032258064516,"","","","","",""
6.41935483870968,4197.00345380172,517.587081301434,"","",4197.00345380172,261.1410765
6.48387096774194,4183.53872727443,519.252936205166,"","",4183.53872727443,261.9815595
6.54838709677419,4130.53281919297,525.916355820095,"","",4130.53281919297,265.3434915
6.61290322580645,4053.49545155267,535.91148524249,"","",4053.49545155267,270.3863895
6.67741935483871,3997.57721311032,543.407832309285,"","",3997.57721311032,274.168563
6.74193548387097,3973.21686200885,546.73954211675,"","",3973.21686200885,275.849529
6.80645161290323,3997.57721311032,543.407832309285,"","",3997.57721311032,274.168563
6.93548387096774,3949.15160584425,550.071251924215,"","",3949.15160584425,277.530495
7,"","","","","",""
7.16129032258065,"","","","","",""
7.25806451612903,3919.47690552004,554.235889183546,"","",3919.47690552004,279.6317025
7.32258064516129,3919.47690552004,554.235889183546,"","",3919.47690552004,279.6317025
7.45161290322581,"","","","","",""
7.51612903225806,"","","","","",""
7.58064516129032,3916.95657642289,564.787752,3896.68518506531,286.416774,3937.22796778046,278.370978
7.64516129032258,3928.54694054955,563.106786,3913.91310812784,285.1560495,3943.18077297126,277.9507365
7.74193548387097,3931.77931644553,562.6865445,3902.4109496852,285.9965325,3961.14768320585,276.690012
7.83870967741935,3943.56498506834,561.0055785,3913.91310812784,285.1560495,3973.21686200885,275.849529
7.96774193548387,3958.63343225407,558.904371,3919.68965139783,284.735808,3997.57721311032,274.168563
8.12903225806452,3973.2036251438,556.8031635,3948.83003717728,282.6346005,3997.57721311032,274.168563
8.2258064516129,4001.16274436498,553.02099,3948.83003717728,282.6346005,4053.49545155267,270.3863895
8.35483870967742,4019.5036530907,550.499541,3966.52317502283,281.373876,4072.48413115858,269.125665
8.41935483870968,4016.78173642149,550.9197825,3954.71018538784,282.214359,4078.85328745514,268.7054235
8.48387096774194,4036.10036851066,548.3983335,3954.71018538784,282.214359,4117.49055163349,266.1839745
8.48387096774194,4063.19539050907,544.61616,4002.38940721143,278.852427,4124.00137380671,265.763733
8.61290322580645,4073.61447453397,543.3554355,3990.36214396711,279.69291,4156.86680510083,263.6625255
8.7741935483871,4077.26784860236,542.935194,3984.37557830982,280.1131515,4170.1601188949,262.8220425
8.7741935483871,4107.27837643606,539.1530205,3990.36214396711,279.69291,4224.19460890502,259.4601105
8.83870967741935,4116.31243855381,537.892296,4008.4302682026,278.4321855,4224.19460890502,259.4601105
8.87096774193548,4128.48588986938,536.21133,4032.77717083375,276.7512195,4224.19460890502,259.4601105
8.93548387096774,4135.34995465789,535.370847,4032.77717083375,276.7512195,4237.92273848202,258.6196275
9,4172.05180147728,530.7481905,4057.42164337664,275.0702535,4286.68195957792,255.677937
9.16129032258065,4181.79824155808,529.487466,4069.85717839851,274.2297705,4293.73930471765,255.2576955
9.25806451612903,4182.22491143967,529.487466,4063.62989709245,274.650012,4300.81992578689,254.837454
9.35483870967742,4191.19668568846,528.2267415,4088.65406665927,272.969046,4293.73930471765,255.2576955
9.41935483870968,4184.92143981141,529.0672245,4076.10357490517,273.809529,4293.73930471765,255.2576955
9.51612903225806,4187.66801311859,528.646983,4088.65406665927,272.969046,4286.68195957792,255.677937
9.61290322580645,4193.63658276772,527.8065,4107.6253897509,271.7083215,4279.64777578455,256.0981785
9.70967741935484,4201.0510049365,526.966017,4101.28208408612,272.128563,4300.81992578689,254.837454
9.7741935483871,4204.60301110598,526.5457755,4101.28208408612,272.128563,4307.92393812585,254.4172125
9.87096774193548,4220.91252247963,524.444568,4126.77358712121,270.447597,4315.05145783805,253.996971
10,4234.8861435004,522.763602,4133.19605316803,270.0273555,4336.57623383277,252.7362465
10.0967741935484,4230.92057132013,523.1838435,4139.63854084355,269.607114,4322.20260179671,253.5767295
10.2258064516129,4230.5763008781,523.1838435,4146.10114391815,269.1868725,4315.05145783805,253.996971
10.3870967741935,4244.58009529074,521.5028775,4152.58395674871,268.766631,4336.57623383277,252.7362465
10.4516129032258,4267.28150914803,518.561187,4205.18553064503,265.404699,4329.37748765104,253.156488
10.5483870967742,4294.89471245617,515.199255,4238.74364005538,263.3034915,4351.04578485696,251.8957635
10.5806451612903,4315.57924380784,512.677806,4272.84165708138,261.202284,4358.3168305343,251.475522
10.741935483871,4325.94095005455,511.4170815,4293.5650695748,259.9415595,4358.3168305343,251.475522
10.8709677419355,4340.21239370006,509.7361155,4307.49271703624,259.1010765,4372.93207036387,250.635039
10.9677419354839,4347.08332821759,508.8956325,4328.55443821299,257.840352,4365.61221822219,251.0552805
11.0645161290323,4386.69246602627,504.272976,4385.73927015108,254.47842,4387.64566190145,249.794556
11.1935483870968,4404.94955856683,502.1717685,4422.25345523222,252.3772125,4387.64566190145,249.794556
11.2903225806452,4431.02623937304,499.230078,4474.40681684463,249.435522,4387.64566190145,249.794556
11.3870967741935,4454.04074956507,496.708629,4527.80498890497,246.4938315,4380.27651022518,250.2147975
11.5161290322581,4496.43614575725,492.0859725,4590.41369024471,243.1318995,4402.4586012698,248.954073
11.6129032258065,4534.93776451132,487.8835575,4622.37185759317,241.4509335,4447.50367142948,246.432624
11.7096774193548,4558.09123754049,485.3621085,4630.43104900516,241.030692,4485.75142607582,244.3314165
11.9032258064516,4586.43132396494,482.420418,4679.38259315175,238.509243,4493.48005477814,243.911175
11.9677419354839,4602.23427413858,480.739452,4687.64198668791,238.0890015,4516.82656158926,242.6504505
12.0322580645161,4626.29190071479,478.218003,4704.24855361109,237.2485185,4548.33524781849,240.9694845
12.1290322580645,4635.47353803726,477.37752,4746.28434088281,235.147311,4524.66273519171,242.230209
12.2258064516129,4708.87645528678,469.813173,4780.45775719837,233.466345,4637.29515337519,236.346828
12.258064516129,4718.281452977,468.97269,4823.8728274263,231.3651375,4612.6900785277,237.6075525
12.4193548387097,4748.23598217334,466.0309995,4859.17681097149,229.6841715,4637.29515337519,236.346828
12.4838709677419,4753.42924772561,465.610758,4885.99578833954,228.423447,4620.86270711168,237.187311
12.5806451612903,4771.54052700623,463.929792,4922.21834690077,226.742481,4620.86270711168,237.187311
12.6129032258065,4825.63568878291,458.886894,5005.71609590196,222.9603075,4645.55528166386,235.9265865
12.7096774193548,4875.13716921946,454.2642375,5062.97305109661,220.4388585,4687.3012873423,233.825379
12.741935483871,5031.73565537995,441.236751,5359.26078545615,208.251855,4704.21052530375,232.984896
12.8387096774194,4912.88276675487,450.9023055,5121.55500820599,217.9174095,4704.21052530375,232.984896
12.9032258064516,4927.04786442121,449.641581,5141.38475237717,217.0769265,4712.71097646526,232.5646545
13.0322580645161,4940.58084670237,448.3808565,5151.35731906911,216.656685,4729.80437433563,231.7241715
13.1290322580645,4958.5234438881,446.6998905,5161.36864783387,216.2364435,4755.67823994232,230.463447
13.1612903225806,4983.73220113207,444.1784415,5141.38475237717,217.0769265,4826.07964988697,227.101515
13.2258064516129,5032.51763601319,439.9760265,5212.01471018063,214.135236,4853.02056184576,225.8407905
13.3225806451613,5052.47504619692,438.2950605,5242.88226023715,212.8745115,4862.06783215669,225.420549
13.4516129032258,5066.75840150335,437.034336,5253.25285295513,212.45427,4880.26395005156,224.580066
13.5161290322581,5057.01557927794,437.874819,5242.88226023715,212.8745115,4871.14889831873,225.0003075
13.6451612903226,5060.98285554774,437.4545775,5232.55253259793,213.294753,4889.41317849756,224.1598245
13.741935483871,5057.01557927794,437.874819,5242.88226023715,212.8745115,4871.14889831873,225.0003075
13.9354838709677,5057.01557927794,437.874819,5242.88226023715,212.8745115,4871.14889831873,225.0003075
14,5047.95141104145,438.715302,5242.88226023715,212.8745115,4853.02056184576,225.8407905
14.0967741935484,5058.34255778782,437.874819,5263.66455372987,212.0340285,4853.02056184576,225.8407905
14.2258064516129,5078.60829769927,436.193853,5295.14876324186,210.773304,4862.06783215669,225.420549
14.3548387096774,5074.86713199555,436.6140945,5305.72736491535,210.3530625,4844.00689907575,226.261032
14.4838709677419,5083.89759853602,435.7736115,5305.72736491535,210.3530625,4862.06783215669,225.420549
14.5806451612903,5092.99565748346,434.9331285,5305.72736491535,210.3530625,4880.26395005156,224.580066
14.7096774193548,5095.36943347585,434.9331285,5337.71830510595,209.092338,4853.02056184576,225.8407905
14.8387096774194,5078.37622952659,436.6140945,5348.46785324745,208.6720965,4808.28460580573,227.941998
15,5067.64824288868,437.4545775,5327.01187997163,209.5125795,4808.28460580573,227.941998
15.0645161290323,5069.54408151273,437.4545775,5348.46785324745,208.6720965,4790.620309778,228.782481
15.1612903225806,5046.69827252413,439.555785,5337.71830510595,209.092338,4755.67823994232,230.463447
15.258064516129,5042.37026353819,439.9760265,5337.71830510595,209.092338,4747.02222197044,230.8836885
15.4193548387097,5018.79526126854,442.077234,5316.34831887483,209.932821,4721.24220366225,232.144413
15.4838709677419,5038.05798112454,440.396268,5337.71830510595,209.092338,4738.39765714314,231.30393
15.5806451612903,5002.95202580922,443.7582,5327.01187997163,209.5125795,4678.89217164681,234.2456205
15.7096774193548,5006.04450140878,443.3379585,5316.34831887483,209.932821,4695.74068394274,233.4051375
15.8387096774194,4971.51125914527,446.6998905,5305.72736491535,210.3530625,4637.29515337519,236.346828
15.9354838709677,4986.28358081774,445.439166,5327.01187997163,209.5125795,4645.55528166386,235.9265865
16,4998.76252707303,444.1784415,5327.01187997163,209.5125795,4670.51317417444,234.665862
16.0645161290323,4994.58800668909,444.598683,5327.01187997163,209.5125795,4662.16413340655,235.0861035
16.1290322580645,4986.28358081774,445.439166,5327.01187997163,209.5125795,4645.55528166386,235.9265865
16.2258064516129,4964.51919870126,447.5403735,5316.34831887483,209.932821,4612.6900785277,237.6075525
16.3225806451613,4953.91942088478,448.3808565,5295.14876324186,210.773304,4612.6900785277,237.6075525
16.4838709677419,4941.15860004911,449.2213395,5253.25285295513,212.45427,4629.06434714309,236.7670695
16.5806451612903,4928.89958034295,450.482064,5253.25285295513,212.45427,4604.54630773077,238.027794
16.6774193548387,4884.92661467566,454.2642375,5181.50849908813,215.3959605,4588.3447302632,238.868277
16.741935483871,4870.82763474194,455.524962,5161.36864783387,216.2364435,4580.28662165001,239.2885185
16.8709677419355,4870.82763474194,455.524962,5161.36864783387,216.2364435,4580.28662165001,239.2885185
16.9354838709677,4868.90799726046,455.524962,5141.38475237717,217.0769265,4596.43124214374,238.4480355
